"id","bucket","measure","avg","min","max"
"bst2000-201383","2022-07-23 22:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:40:00","slave_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:30:00","master_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-23 22:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:30:00","slave_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:20:00","master_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-23 22:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:20:00","slave_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:10:00","master_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-23 22:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:10:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:10:00","slave_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:00:00","master_shaft_motor_heat","29.60","29","30"
"bst2000-201383","2022-07-23 22:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:00:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:00:00","slave_shaft_motor_heat","32.40","32","33"
"bst2000-201383","2022-07-23 21:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:50:00","master_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 21:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:50:00","slave_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 21:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:40:00","master_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 21:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:40:00","slave_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 21:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:30:00","master_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 21:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:30:00","slave_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 21:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:20:00","master_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 21:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:20:00","slave_shaft_motor_heat","33.33","33","34"
"bst2000-201383","2022-07-23 21:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:10:00","master_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 21:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:10:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:10:00","slave_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 21:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 21:00:00","master_shaft_motor_heat","30.60","30","31"
"bst2000-201383","2022-07-23 21:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 21:00:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 21:00:00","slave_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 20:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:50:00","master_shaft_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:50:00","slave_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 20:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:40:00","master_shaft_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:40:00","slave_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 20:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:30:00","master_shaft_motor_heat","31.17","31","32"
"bst2000-201383","2022-07-23 20:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:30:00","slave_shaft_motor_heat","34.33","34","35"
"bst2000-201383","2022-07-23 20:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:20:00","master_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:20:00","slave_shaft_motor_heat","35.00","35","35"
"bst2000-201383","2022-07-23 20:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:10:00","master_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:10:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:10:00","slave_shaft_motor_heat","35.00","35","35"
"bst2000-201383","2022-07-23 20:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 20:00:00","master_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 20:00:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 20:00:00","slave_shaft_motor_heat","35.00","35","35"
"bst2000-201383","2022-07-23 19:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 19:50:00","master_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 19:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 19:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:50:00","slave_shaft_motor_heat","35.60","35","36"
"bst2000-201383","2022-07-23 19:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 19:40:00","master_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:40:00","pusher_left_motor_heat","27.33","27","28"
"bst2000-201383","2022-07-23 19:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 19:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:40:00","slave_shaft_motor_heat","36.00","36","36"
"bst2000-201383","2022-07-23 19:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 19:30:00","master_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 19:30:00","pusher_left_motor_heat","27.20","27","28"
"bst2000-201383","2022-07-23 19:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 19:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:30:00","slave_shaft_motor_heat","36.00","36","36"
"bst2000-201383","2022-07-23 19:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 19:20:00","master_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 19:20:00","pusher_left_motor_heat","27.80","27","28"
"bst2000-201383","2022-07-23 19:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 19:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 19:20:00","slave_shaft_motor_heat","36.00","36","36"
"bst2000-201383","2022-07-23 19:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 19:10:00","master_shaft_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-23 19:10:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 19:10:00","pusher_right_motor_heat","27.17","27","28"
"bst2000-201383","2022-07-23 19:10:00","slave_shaft_drive_heat","32.50","32","33"
"bst2000-201383","2022-07-23 19:10:00","slave_shaft_motor_heat","36.33","36","37"
"bst2000-201383","2022-07-23 19:00:00","master_shaft_drive_heat","31.20","31","32"
"bst2000-201383","2022-07-23 19:00:00","master_shaft_motor_heat","33.80","33","34"
"bst2000-201383","2022-07-23 19:00:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 19:00:00","pusher_right_motor_heat","27.80","27","28"
"bst2000-201383","2022-07-23 19:00:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 19:00:00","slave_shaft_motor_heat","37.00","37","37"
"bst2000-201383","2022-07-23 18:50:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:50:00","master_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 18:50:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:50:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:50:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:50:00","slave_shaft_motor_heat","37.00","37","37"
"bst2000-201383","2022-07-23 18:40:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:40:00","master_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 18:40:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:40:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:40:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:40:00","slave_shaft_motor_heat","37.20","37","38"
"bst2000-201383","2022-07-23 18:30:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:30:00","master_shaft_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-23 18:30:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:30:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:30:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:30:00","slave_shaft_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-23 18:20:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:20:00","master_shaft_motor_heat","34.50","34","35"
"bst2000-201383","2022-07-23 18:20:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:20:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:20:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:20:00","slave_shaft_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-23 18:10:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:10:00","master_shaft_motor_heat","35.00","35","35"
"bst2000-201383","2022-07-23 18:10:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:10:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:10:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:10:00","slave_shaft_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-23 18:00:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 18:00:00","master_shaft_motor_heat","35.00","35","35"
"bst2000-201383","2022-07-23 18:00:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:00:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 18:00:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 18:00:00","slave_shaft_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-23 17:50:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:50:00","master_shaft_motor_heat","35.67","35","36"
"bst2000-201383","2022-07-23 17:50:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:50:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:50:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:50:00","slave_shaft_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-23 17:40:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:40:00","master_shaft_motor_heat","36.00","36","36"
"bst2000-201383","2022-07-23 17:40:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:40:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:40:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:40:00","slave_shaft_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-23 17:30:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:30:00","master_shaft_motor_heat","36.00","36","36"
"bst2000-201383","2022-07-23 17:30:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:30:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:30:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:30:00","slave_shaft_motor_heat","39.50","39","40"
"bst2000-201383","2022-07-23 17:20:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:20:00","master_shaft_motor_heat","36.40","36","37"
"bst2000-201383","2022-07-23 17:20:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:20:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:20:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:20:00","slave_shaft_motor_heat","40.00","40","40"
"bst2000-201383","2022-07-23 17:10:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:10:00","master_shaft_motor_heat","37.00","37","37"
"bst2000-201383","2022-07-23 17:10:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:10:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:10:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:10:00","slave_shaft_motor_heat","40.00","40","40"
"bst2000-201383","2022-07-23 17:00:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 17:00:00","master_shaft_motor_heat","37.00","37","37"
"bst2000-201383","2022-07-23 17:00:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:00:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 17:00:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 17:00:00","slave_shaft_motor_heat","40.33","40","41"
"bst2000-201383","2022-07-23 16:50:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 16:50:00","master_shaft_motor_heat","37.80","37","38"
"bst2000-201383","2022-07-23 16:50:00","pusher_left_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 16:50:00","pusher_right_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 16:50:00","slave_shaft_drive_heat","33.00","33","33"
"bst2000-201383","2022-07-23 16:50:00","slave_shaft_motor_heat","41.00","41","41"
"bst2000-201383","2022-07-23 16:40:00","master_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 16:40:00","master_shaft_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-23 16:40:00","pusher_left_motor_heat","28.00","28","28"
